"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_57563","CO_21085",0.985,0.014,0,0.007,67241,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_57563","CO_57620",0.982,0.017,0,0.009,70223,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_57563","CO_57607",0.993,0.007,0,0.004,75333,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_57563","CO_57701",0.991,0.008,0.001,0.005,64440,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_57563","CO_57552",0.993,0.006,0,0.003,74275,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_57563","CO_57636",0.98,0.02,0,0.01,68620,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_57604","CO_57613",0.986,0.013,0,0.007,64904,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57613","Blue Cloud","mom","BlueCloud-19",NA,"",""
"CO_57604","CO_57606",0.982,0.017,0.001,0.009,55242,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57606","Schaaps","dad","Schaaps-71",NA,"",""
"CO_57604","CO_57617",0.982,0.018,0,0.009,68215,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57617","Urban Farm Girlz","mom","UrbanFarm-04",NA,"",""
"CO_57604","CO_57611",0.987,0.013,0,0.007,62276,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57611","Schaaps","mom","Schaaps-71",NA,"",""
"CO_57604","CO_57635",0.984,0.015,0,0.008,57817,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57635","Make Believe","mom","MakeBelieve-17",NA,"",""
"CO_57604","CO_57904",0.976,0.019,0.005,0.014,54471,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57904","Schaaps","mom","Schaaps-67",NA,"",""
"CO_57604","CO_57854",0.984,0.015,0,0.008,53103,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57854","Cooks","mom","Cooks-18",NA,"",""
"CO_57604","CO_57905",0.987,0.013,0,0.007,58854,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57905","Schaaps","mom","Schaaps-24",NA,"",""
"CO_57604","CO_06912",0.982,0.018,0,0.009,58377,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA
"CO_57604","CO_57505",0.99,0.01,0.001,0.005,62966,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57505","Cooks","dad","Cooks-23",NA,NA,NA
"CO_57604","CO_57553",0.989,0.008,0.003,0.007,57917,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA
"CO_57604","CO_57556",0.99,0.005,0.005,0.007,63461,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA
"CO_57604","CO_57538",0.99,0.01,0,0.005,53889,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA
"CO_57604","CO_57549",0.983,0.015,0.002,0.01,60177,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57549","Cathys","dad","Cathys-03",NA,NA,NA
"CO_57604","CO_57558",0.987,0.011,0.001,0.007,61080,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57558","Cooks","mom","Cooks-31",NA,NA,NA
"CO_57604","CO_57555",0.987,0.013,0,0.006,60866,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA
"CO_57604","CO_57602",0.988,0.011,0.002,0.007,62446,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57602","Cooks","dad","Cooks-18",NA,NA,NA
"CO_57604","CO_57565",0.983,0.015,0.001,0.009,61695,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA
"CO_57604","CO_57599",0.987,0.011,0.002,0.007,58083,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57599","Cathys","dad","Cathys-02",NA,NA,NA
"CO_57604","CO_57603",0.989,0.011,0,0.006,57263,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA
"CO_57604","CO_57612",0.988,0.012,0,0.006,63171,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA
"CO_57604","CO_57610",0.986,0.013,0,0.007,45758,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA
"CO_57604","CO_57608",0.982,0.018,0,0.009,63396,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_57604","CO_57615",0.978,0.02,0.001,0.012,57154,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57604","CO_57624",0.989,0.011,0,0.006,59938,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_57604","CO_57619",0.988,0.012,0,0.006,62002,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_57604","CO_57628",0.985,0.015,0,0.008,58753,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57628","Alishas","dad","none",NA,NA,NA
"CO_57604","CO_57912",0.981,0.003,0.016,0.018,58922,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57912","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57604","CO_57836",0.986,0.014,0,0.007,62081,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57604","CO_57631",0.978,0.021,0.001,0.012,54640,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57631","Alishas","dad","none",NA,NA,NA
"CO_57604","CO_57625",0.977,0.022,0.001,0.012,58554,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57625","Alishas","dad","none",NA,NA,NA
"CO_57604","CO_57630",0.978,0.021,0.001,0.012,56229,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57604","CO_57917",0.974,0.017,0.009,0.018,51633,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57917","Alishas","dad","none",NA,NA,NA
"CO_57604","CO_57853",0.984,0.016,0,0.008,52919,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57604","CO_57915",0.975,0.024,0.001,0.013,52338,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57915","Alishas","dad","none",NA,NA,NA
"CO_57604","CO_63488",0.992,0.008,0,0.004,61746,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA
"CO_57604","CO_57916",0.98,0.02,0.001,0.011,54302,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57916","Alishas","dad","none",NA,NA,NA
"CO_57604","CO_57901",0.972,0.028,0,0.014,53289,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
"CO_57604","CO_82916",0.985,0.015,0,0.008,54113,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA
"CO_57604","CO_97370",0.989,0.01,0.001,0.006,64855,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2640-97370","Cooks","mom","Cooks-23",NA,NA,NA
"CO_57604","CO_97347",0.99,0.01,0,0.005,61643,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_57604","CO_97385",0.99,0.01,0,0.005,59271,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA
"CO_57604","CO_97596",0.984,0.015,0.001,0.008,57973,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA
"CO_57604","CO_57550",0.983,0.016,0.001,0.009,57691,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
"CO_57604","CO_57614",0.987,0.011,0.003,0.008,59861,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA
"CO_57604","CO_57551",0.991,0.008,0,0.004,58891,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57551","Struthers","mom","Struthers-20",NA,NA,NA
"CO_57604","CO_57609",0.992,0.008,0,0.004,55947,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57609","Cooks","mom","Cooks-24",NA,NA,NA
"CO_57604","CO_57557",0.986,0.011,0.004,0.009,58017,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57557","Cooks","dad","Cooks-24",NA,NA,NA
"CO_57604","CO_57518",0.991,0.006,0.003,0.006,57751,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA
"CO_57604","CO_97548",0.989,0.011,0,0.005,63240,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA
"CO_57604","CO_21085",0.988,0.012,0.001,0.006,56954,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_57604","CO_57633",0.985,0.014,0,0.008,60271,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57633","Cooks","dad","Cooks-31",NA,NA,NA
"CO_57604","CO_57620",0.976,0.022,0.002,0.013,59497,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_57606","CO_57617",0.984,0.006,0.01,0.013,62897,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57617","Urban Farm Girlz","mom","UrbanFarm-04",NA,"",""
"CO_57604","CO_57636",0.987,0.012,0.001,0.007,58125,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_57604","CO_57701",0.991,0.009,0,0.005,54582,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_57604","CO_57607",0.986,0.014,0,0.007,63715,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_57606","CO_57854",0.988,0.007,0.005,0.009,48977,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57854","Cooks","mom","Cooks-18",NA,"",""
"CO_57604","CO_57552",0.99,0.01,0,0.005,62921,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_57606","CO_57613",0.979,0.02,0.001,0.011,59843,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57613","Blue Cloud","mom","BlueCloud-19",NA,"",""
"CO_57606","CO_57611",0.983,0.017,0,0.009,57447,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57611","Schaaps","mom","Schaaps-71",NA,"",""
"CO_57606","CO_57635",0.978,0.022,0,0.011,53315,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57635","Make Believe","mom","MakeBelieve-17",NA,"",""
"CO_57606","CO_57904",0.988,0.012,0,0.006,50448,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57904","Schaaps","mom","Schaaps-67",NA,"",""
"CO_57606","CO_57905",0.978,0.022,0,0.011,54327,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57905","Schaaps","mom","Schaaps-24",NA,"",""
"CO_57606","CO_06912",0.982,0.017,0,0.009,54032,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA
"CO_57606","CO_57538",0.98,0.016,0.004,0.012,49762,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA
"CO_57606","CO_57505",0.981,0.017,0.002,0.011,58058,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57505","Cooks","dad","Cooks-23",NA,NA,NA
"CO_57606","CO_57555",0.974,0.016,0.01,0.018,56143,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA
"CO_57606","CO_57553",0.991,0.008,0.001,0.005,53506,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA
"CO_57606","CO_57549",0.982,0.017,0,0.009,55491,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57549","Cathys","dad","Cathys-03",NA,NA,NA
"CO_57606","CO_57565",0.989,0.011,0,0.006,56987,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA
"CO_57606","CO_57556",0.988,0.012,0,0.006,58534,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA
"CO_57606","CO_57599",0.963,0.035,0.002,0.02,53651,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57599","Cathys","dad","Cathys-02",NA,NA,NA
"CO_57606","CO_57558",0.981,0.019,0,0.009,56287,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57558","Cooks","mom","Cooks-31",NA,NA,NA
"CO_57606","CO_57602",0.982,0.018,0.001,0.01,57507,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57602","Cooks","dad","Cooks-18",NA,NA,NA
"CO_57606","CO_57615",0.985,0.012,0.003,0.009,52813,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57606","CO_57603",0.988,0.012,0,0.006,52862,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA
"CO_57606","CO_57608",0.989,0.011,0,0.006,58510,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_57606","CO_57612",0.988,0.012,0,0.006,58265,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA
"CO_57606","CO_57619",0.986,0.014,0,0.007,57206,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_57606","CO_57610",0.981,0.019,0,0.01,42300,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA
"CO_57606","CO_57628",0.976,0.023,0.002,0.013,54081,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57628","Alishas","dad","none",NA,NA,NA
"CO_57606","CO_57630",0.964,0.025,0.011,0.023,51861,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57606","CO_57625",0.977,0.022,0.001,0.012,53952,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57625","Alishas","dad","none",NA,NA,NA
"CO_57606","CO_57624",0.979,0.02,0,0.01,55269,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_57606","CO_57853",0.985,0.012,0.003,0.009,48928,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57606","CO_57836",0.988,0.012,0,0.006,57178,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57606","CO_57631",0.978,0.02,0.002,0.012,50359,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57631","Alishas","dad","none",NA,NA,NA
"CO_57606","CO_57915",0.977,0.018,0.005,0.014,48373,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57915","Alishas","dad","none",NA,NA,NA
"CO_57606","CO_57912",0.983,0.016,0.001,0.009,54260,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57912","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57606","CO_57916",0.982,0.004,0.014,0.016,50177,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57916","Alishas","dad","none",NA,NA,NA
"CO_57606","CO_57901",0.975,0.025,0,0.013,49094,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
"CO_57606","CO_82916",0.98,0.017,0.003,0.012,49954,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA
"CO_57606","CO_63488",0.987,0.013,0,0.007,56966,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA
"CO_57606","CO_57917",0.974,0.026,0,0.013,47570,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57917","Alishas","dad","none",NA,NA,NA
"CO_57606","CO_97347",0.984,0.016,0,0.008,56759,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_57606","CO_97385",0.983,0.017,0.001,0.009,54823,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA
"CO_57606","CO_97596",0.982,0.015,0.003,0.011,53410,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA
"CO_57606","CO_97370",0.986,0.013,0.001,0.007,59839,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2640-97370","Cooks","mom","Cooks-23",NA,NA,NA
"CO_57606","CO_57551",0.99,0.01,0.001,0.006,54215,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57551","Struthers","mom","Struthers-20",NA,NA,NA
"CO_57606","CO_57550",0.983,0.017,0,0.009,53354,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
"CO_57606","CO_57557",0.984,0.014,0.002,0.009,53583,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57557","Cooks","dad","Cooks-24",NA,NA,NA
"CO_57606","CO_57609",0.984,0.016,0,0.008,51578,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57609","Cooks","mom","Cooks-24",NA,NA,NA
"CO_57606","CO_97548",0.978,0.021,0.001,0.012,58405,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA
"CO_57606","CO_57614",0.984,0.016,0,0.008,55160,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA
"CO_57606","CO_21085",0.988,0.011,0.001,0.006,52655,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_57606","CO_57620",0.972,0.026,0.002,0.015,54843,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_57606","CO_57633",0.977,0.022,0,0.012,55636,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57633","Cooks","dad","Cooks-31",NA,NA,NA
"CO_57606","CO_57518",0.985,0.015,0,0.008,53232,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA
"CO_57606","CO_57607",0.986,0.014,0,0.007,58877,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_57611","CO_57854",0.987,0.012,0.001,0.007,55121,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57854","Cooks","mom","Cooks-18",NA,"",""
"CO_57606","CO_57701",0.991,0.009,0,0.005,50339,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_57606","CO_57552",0.987,0.01,0.003,0.008,58018,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_57611","CO_57613",0.99,0.01,0,0.005,67442,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57613","Blue Cloud","mom","BlueCloud-19",NA,"",""
"CO_57611","CO_57617",0.99,0.01,0,0.005,70682,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57617","Urban Farm Girlz","mom","UrbanFarm-04",NA,"",""
"CO_57611","CO_57905",0.977,0.014,0.009,0.016,61130,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57905","Schaaps","mom","Schaaps-24",NA,"",""
"CO_57606","CO_57636",0.969,0.03,0.001,0.016,53694,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_57611","CO_57635",0.986,0.014,0,0.007,59940,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57635","Make Believe","mom","MakeBelieve-17",NA,"",""
"CO_57611","CO_57904",0.99,0.01,0,0.005,56641,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57904","Schaaps","mom","Schaaps-67",NA,"",""
"CO_57611","CO_06912",0.986,0.014,0,0.007,60736,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA
"CO_57611","CO_57505",0.996,0.002,0.002,0.003,65254,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57505","Cooks","dad","Cooks-23",NA,NA,NA
"CO_57611","CO_57549",0.99,0.01,0,0.005,62532,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57549","Cathys","dad","Cathys-03",NA,NA,NA
"CO_57611","CO_57553",0.99,0.009,0.001,0.005,60114,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA
"CO_57611","CO_57538",0.988,0.012,0,0.006,55850,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA
"CO_57611","CO_57599",0.986,0.009,0.005,0.009,60284,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57599","Cathys","dad","Cathys-02",NA,NA,NA
"CO_57611","CO_57555",0.978,0.021,0.001,0.011,63061,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA
"CO_57611","CO_57556",0.991,0.009,0,0.004,65878,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA
"CO_57611","CO_57565",0.979,0.021,0.001,0.011,64130,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA
"CO_57611","CO_57558",0.984,0.015,0.001,0.008,63329,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57558","Cooks","mom","Cooks-31",NA,NA,NA
"CO_57611","CO_57612",0.989,0.011,0,0.006,65490,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA
"CO_57611","CO_57615",0.991,0.009,0,0.005,59375,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57611","CO_57608",0.991,0.009,0,0.005,65739,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_57611","CO_57603",0.987,0.013,0,0.007,59346,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA
"CO_57611","CO_57602",0.99,0.01,0,0.005,64686,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57602","Cooks","dad","Cooks-18",NA,NA,NA
"CO_57611","CO_57610",0.99,0.009,0,0.005,47374,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA
"CO_57611","CO_57619",0.98,0.017,0.003,0.012,64267,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_57611","CO_57628",0.971,0.027,0.002,0.016,60886,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57628","Alishas","dad","none",NA,NA,NA
"CO_57611","CO_57624",0.982,0.017,0,0.009,62161,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_57611","CO_57625",0.978,0.021,0,0.011,60762,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57625","Alishas","dad","none",NA,NA,NA
"CO_57611","CO_57836",0.992,0.007,0.001,0.004,64338,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57611","CO_57630",0.986,0.014,0,0.007,58339,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57611","CO_57853",0.991,0.007,0.002,0.006,54922,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57611","CO_57901",0.972,0.025,0.003,0.015,55289,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
