"barn","nest1","nest2","distance.m","dist.rank","BarnNest_1","BarnNest_2","active_1","active_2"
"CHR",183,295,25.28222426,121,"CHR-78","CHR-115",TRUE,TRUE
"CHR",183,294,25.85191382,123,"CHR-78","CHR-82",TRUE,TRUE
"CHR",183,300,26.19264283,125,"CHR-78","CHR-86",TRUE,TRUE
"CHR",183,292,26.62753665,128,"CHR-78","CHR-128",TRUE,TRUE
"CHR",183,291,27.06540954,130,"CHR-78","CHR-150",TRUE,TRUE
"CHR",183,301,28.17367532,133,"CHR-78","CHR-45",TRUE,TRUE
"CHR",183,287,28.82525223,134,"CHR-78","CHR-145",TRUE,TRUE
"CHR",184,185,0.566910162,1,"CHR-74","CHR-6",TRUE,TRUE
"CHR",184,174,2.942554498,4,"CHR-74","CHR-73",TRUE,TRUE
"CHR",184,189,3.510067055,8,"CHR-74","CHR-7",TRUE,TRUE
"CHR",184,188,3.670055587,9,"CHR-74","CHR-148",TRUE,TRUE
"CHR",184,192,4.360833357,12,"CHR-74","CHR-80",TRUE,TRUE
"CHR",184,190,4.644305249,15,"CHR-74","CHR-9",TRUE,TRUE
"CHR",184,194,5.710254056,19,"CHR-74","CHR-11",TRUE,TRUE
"CHR",184,180,5.933724475,22,"CHR-74","CHR-4",TRUE,TRUE
"CHR",184,196,6.281164133,25,"CHR-74","CHR-101",TRUE,TRUE
"CHR",184,183,6.340425465,26,"CHR-74","CHR-78",TRUE,TRUE
"CHR",184,212,6.597963838,27,"CHR-74","CHR-139",TRUE,TRUE
"CHR",184,197,6.638206519,28,"CHR-74","CHR-12",TRUE,TRUE
"CHR",184,213,6.768417081,29,"CHR-74","CHR-19",TRUE,TRUE
"CHR",184,198,7.373241828,32,"CHR-74","CHR-76",TRUE,TRUE
"CHR",184,215,8.185514377,35,"CHR-74","CHR-58",TRUE,TRUE
"CHR",184,204,9.290892858,40,"CHR-74","CHR-16",TRUE,TRUE
"CHR",184,220,9.310637846,41,"CHR-74","CHR-97",TRUE,TRUE
"CHR",184,205,9.556967883,43,"CHR-74","CHR-66",TRUE,TRUE
"CHR",184,222,11.5167408,54,"CHR-74","CHR-52",TRUE,TRUE
"CHR",184,233,12.09954678,56,"CHR-74","CHR-27",TRUE,TRUE
"CHR",184,244,12.77634584,60,"CHR-74","CHR-32",TRUE,TRUE
"CHR",184,227,12.94569582,61,"CHR-74","CHR-95",TRUE,TRUE
"CHR",184,234,13.16811811,62,"CHR-74","CHR-29",TRUE,TRUE
"CHR",184,228,13.7234473,65,"CHR-74","CHR-25",TRUE,TRUE
"CHR",184,250,13.92789691,66,"CHR-74","CHR-102",TRUE,TRUE
"CHR",184,249,14.05566239,67,"CHR-74","CHR-112",TRUE,TRUE
"CHR",184,256,14.26919975,71,"CHR-74","CHR-110",TRUE,TRUE
"CHR",184,252,14.51252609,72,"CHR-74","CHR-149",TRUE,TRUE
"CHR",184,240,15.55435752,80,"CHR-74","CHR-99",TRUE,TRUE
"CHR",184,246,15.71781378,81,"CHR-74","CHR-33",TRUE,TRUE
"CHR",184,238,16.16472314,84,"CHR-74","CHR-109",TRUE,TRUE
"CHR",184,251,16.37962303,85,"CHR-74","CHR-54",TRUE,TRUE
"CHR",184,260,17.54047723,89,"CHR-74","CHR-85",TRUE,TRUE
"CHR",184,277,18.26278611,92,"CHR-74","CHR-39",TRUE,TRUE
"CHR",184,324,19.43540932,96,"CHR-74","CHR-133",TRUE,TRUE
"CHR",184,271,19.76481823,98,"CHR-74","CHR-96",TRUE,TRUE
"CHR",184,270,20.26834346,102,"CHR-74","CHR-37",TRUE,TRUE
"CHR",184,269,21.65584922,108,"CHR-74","CHR-119",TRUE,TRUE
"CHR",184,278,22.10798881,112,"CHR-74","CHR-151",TRUE,TRUE
"CHR",184,284,22.22238264,113,"CHR-74","CHR-43",TRUE,TRUE
"CHR",184,285,22.891481,116,"CHR-74","CHR-77",TRUE,TRUE
"CHR",184,295,24.67464637,120,"CHR-74","CHR-115",TRUE,TRUE
"CHR",184,294,25.12945402,121,"CHR-74","CHR-82",TRUE,TRUE
"CHR",184,303,25.42855193,123,"CHR-74","CHR-93",TRUE,TRUE
"CHR",184,292,25.50292221,124,"CHR-74","CHR-128",TRUE,TRUE
"CHR",184,291,25.64163551,125,"CHR-74","CHR-150",TRUE,TRUE
"CHR",184,300,26.31174488,130,"CHR-74","CHR-86",TRUE,TRUE
"CHR",184,287,27.06444658,133,"CHR-74","CHR-145",TRUE,TRUE
"CHR",184,301,28.53299789,134,"CHR-74","CHR-45",TRUE,TRUE
"CHR",185,184,0.566910162,1,"CHR-6","CHR-74",TRUE,TRUE
"CHR",185,188,3.263513906,5,"CHR-6","CHR-148",TRUE,TRUE
"CHR",185,189,3.351815663,6,"CHR-6","CHR-7",TRUE,TRUE
"CHR",185,174,3.487733105,7,"CHR-6","CHR-73",TRUE,TRUE
"CHR",185,190,4.355316185,11,"CHR-6","CHR-9",TRUE,TRUE
"CHR",185,192,4.422071783,13,"CHR-6","CHR-80",TRUE,TRUE
"CHR",185,194,5.517704929,19,"CHR-6","CHR-11",TRUE,TRUE
"CHR",185,196,6.111056292,21,"CHR-6","CHR-101",TRUE,TRUE
"CHR",185,212,6.189073104,22,"CHR-6","CHR-139",TRUE,TRUE
"CHR",185,180,6.433003403,24,"CHR-6","CHR-4",TRUE,TRUE
"CHR",185,213,6.48255322,27,"CHR-6","CHR-19",TRUE,TRUE
"CHR",185,183,6.616957808,28,"CHR-6","CHR-78",TRUE,TRUE
"CHR",185,197,6.686243038,29,"CHR-6","CHR-12",TRUE,TRUE
"CHR",185,198,7.277725459,32,"CHR-6","CHR-76",TRUE,TRUE
"CHR",185,215,7.82043,33,"CHR-6","CHR-58",TRUE,TRUE
"CHR",185,220,9.050103957,39,"CHR-6","CHR-97",TRUE,TRUE
"CHR",185,204,9.465815319,42,"CHR-6","CHR-16",TRUE,TRUE
"CHR",185,205,9.615158245,43,"CHR-6","CHR-66",TRUE,TRUE
"CHR",185,222,11.24915023,54,"CHR-6","CHR-52",TRUE,TRUE
"CHR",185,233,11.61529363,56,"CHR-6","CHR-27",TRUE,TRUE
"CHR",185,244,12.34434022,59,"CHR-6","CHR-32",TRUE,TRUE
"CHR",185,227,12.40414054,60,"CHR-6","CHR-95",TRUE,TRUE
"CHR",185,234,12.68208206,62,"CHR-6","CHR-29",TRUE,TRUE
"CHR",185,228,13.18436271,65,"CHR-6","CHR-25",TRUE,TRUE
"CHR",185,250,13.52693008,66,"CHR-6","CHR-102",TRUE,TRUE
"CHR",185,249,13.65952644,67,"CHR-6","CHR-112",TRUE,TRUE
"CHR",185,256,13.97171985,71,"CHR-6","CHR-110",TRUE,TRUE
"CHR",185,252,14.15098075,72,"CHR-6","CHR-149",TRUE,TRUE
"CHR",185,240,15.10064052,79,"CHR-6","CHR-99",TRUE,TRUE
"CHR",185,246,15.29964479,82,"CHR-6","CHR-33",TRUE,TRUE
"CHR",185,238,15.69392115,84,"CHR-6","CHR-109",TRUE,TRUE
"CHR",185,251,15.9931977,85,"CHR-6","CHR-54",TRUE,TRUE
"CHR",185,260,17.001134,88,"CHR-6","CHR-85",TRUE,TRUE
"CHR",185,277,17.81694227,92,"CHR-6","CHR-39",TRUE,TRUE
"CHR",185,324,19.01015508,97,"CHR-6","CHR-133",TRUE,TRUE
"CHR",185,271,19.27473412,98,"CHR-6","CHR-96",TRUE,TRUE
"CHR",185,270,19.77959042,101,"CHR-6","CHR-37",TRUE,TRUE
"CHR",185,269,21.17130823,108,"CHR-6","CHR-119",TRUE,TRUE
"CHR",185,278,21.66372377,112,"CHR-6","CHR-151",TRUE,TRUE
"CHR",185,284,21.80674629,113,"CHR-6","CHR-43",TRUE,TRUE
"CHR",185,285,22.46711907,116,"CHR-6","CHR-77",TRUE,TRUE
"CHR",185,295,24.17933489,120,"CHR-6","CHR-115",TRUE,TRUE
"CHR",185,294,24.6284023,121,"CHR-6","CHR-82",TRUE,TRUE
"CHR",185,292,24.9849295,123,"CHR-6","CHR-128",TRUE,TRUE
"CHR",185,303,24.98824572,124,"CHR-6","CHR-93",TRUE,TRUE
"CHR",185,291,25.11259272,125,"CHR-6","CHR-150",TRUE,TRUE
"CHR",185,300,25.84932258,130,"CHR-6","CHR-86",TRUE,TRUE
"CHR",185,287,26.52347164,133,"CHR-6","CHR-145",TRUE,TRUE
"CHR",185,301,28.08003011,134,"CHR-6","CHR-45",TRUE,TRUE
"CHR",188,190,1.468122478,1,"CHR-148","CHR-9",TRUE,TRUE
"CHR",188,189,1.761208273,3,"CHR-148","CHR-7",TRUE,TRUE
"CHR",188,194,2.923397422,6,"CHR-148","CHR-11",TRUE,TRUE
"CHR",188,212,2.929437939,7,"CHR-148","CHR-139",TRUE,TRUE
"CHR",188,185,3.263513906,9,"CHR-148","CHR-6",TRUE,TRUE
"CHR",188,213,3.416815522,11,"CHR-148","CHR-19",TRUE,TRUE
"CHR",188,192,3.544185385,12,"CHR-148","CHR-80",TRUE,TRUE
"CHR",188,196,3.552068783,13,"CHR-148","CHR-101",TRUE,TRUE
"CHR",188,184,3.670055587,14,"CHR-148","CHR-74",TRUE,TRUE
"CHR",188,215,4.570063601,18,"CHR-148","CHR-58",TRUE,TRUE
"CHR",188,198,4.967584349,22,"CHR-148","CHR-76",TRUE,TRUE
"CHR",188,197,5.210545466,23,"CHR-148","CHR-12",TRUE,TRUE
"CHR",188,220,5.997315786,28,"CHR-148","CHR-97",TRUE,TRUE
"CHR",188,174,6.474092626,31,"CHR-148","CHR-73",TRUE,TRUE
"CHR",188,183,6.510952843,33,"CHR-148","CHR-78",TRUE,TRUE
"CHR",188,205,7.923435278,42,"CHR-148","CHR-66",TRUE,TRUE
"CHR",188,180,7.9486736,43,"CHR-148","CHR-4",TRUE,TRUE
"CHR",188,222,8.152147368,45,"CHR-148","CHR-52",TRUE,TRUE
"CHR",188,204,8.444183217,49,"CHR-148","CHR-16",TRUE,TRUE
"CHR",188,233,8.515313388,53,"CHR-148","CHR-27",TRUE,TRUE
"CHR",188,244,9.108009616,54,"CHR-148","CHR-32",TRUE,TRUE
"CHR",188,234,9.585583028,59,"CHR-148","CHR-29",TRUE,TRUE
"CHR",188,227,9.714686708,61,"CHR-148","CHR-95",TRUE,TRUE
"CHR",188,250,10.26536114,64,"CHR-148","CHR-102",TRUE,TRUE
"CHR",188,249,10.39671176,65,"CHR-148","CHR-112",TRUE,TRUE
"CHR",188,228,10.45566616,66,"CHR-148","CHR-25",TRUE,TRUE
"CHR",188,256,10.79754978,71,"CHR-148","CHR-110",TRUE,TRUE
"CHR",188,252,10.89631925,72,"CHR-148","CHR-149",TRUE,TRUE
"CHR",188,240,11.90113039,78,"CHR-148","CHR-99",TRUE,TRUE
"CHR",188,246,12.0481808,80,"CHR-148","CHR-33",TRUE,TRUE
"CHR",188,238,12.53760024,84,"CHR-148","CHR-109",TRUE,TRUE
"CHR",188,251,12.72971287,85,"CHR-148","CHR-54",TRUE,TRUE
"CHR",188,260,14.24554581,90,"CHR-148","CHR-85",TRUE,TRUE
"CHR",188,277,14.60087856,91,"CHR-148","CHR-39",TRUE,TRUE
"CHR",188,324,15.76537217,96,"CHR-148","CHR-133",TRUE,TRUE
"CHR",188,271,16.18106788,98,"CHR-148","CHR-96",TRUE,TRUE
"CHR",188,270,16.68001068,102,"CHR-148","CHR-37",TRUE,TRUE
"CHR",188,269,18.05448395,107,"CHR-148","CHR-119",TRUE,TRUE
"CHR",188,278,18.44421548,110,"CHR-148","CHR-151",TRUE,TRUE
"CHR",188,284,18.55353287,112,"CHR-148","CHR-43",TRUE,TRUE
"CHR",188,285,19.22142747,116,"CHR-148","CHR-77",TRUE,TRUE
"CHR",188,295,21.10205484,120,"CHR-148","CHR-115",TRUE,TRUE
"CHR",188,294,21.57639787,121,"CHR-148","CHR-82",TRUE,TRUE
"CHR",188,303,21.76215859,122,"CHR-148","CHR-93",TRUE,TRUE
"CHR",188,292,22.02573576,124,"CHR-148","CHR-128",TRUE,TRUE
"CHR",188,291,22.23282802,127,"CHR-148","CHR-150",TRUE,TRUE
"CHR",188,300,22.66520267,130,"CHR-148","CHR-86",TRUE,TRUE
"CHR",188,287,23.75238954,133,"CHR-148","CHR-145",TRUE,TRUE
"CHR",188,301,24.87527375,134,"CHR-148","CHR-45",TRUE,TRUE
"CHR",189,190,1.456662655,1,"CHR-7","CHR-9",TRUE,TRUE
"CHR",189,188,1.761208273,3,"CHR-7","CHR-148",TRUE,TRUE
"CHR",189,192,1.789702637,4,"CHR-7","CHR-80",TRUE,TRUE
"CHR",189,194,2.204910379,6,"CHR-7","CHR-11",TRUE,TRUE
"CHR",189,196,2.771801988,9,"CHR-7","CHR-101",TRUE,TRUE
"CHR",189,185,3.351815663,12,"CHR-7","CHR-6",TRUE,TRUE
"CHR",189,213,3.405691708,13,"CHR-7","CHR-19",TRUE,TRUE
"CHR",189,184,3.510067055,14,"CHR-7","CHR-74",TRUE,TRUE
"CHR",189,197,3.67869512,16,"CHR-7","CHR-12",TRUE,TRUE
"CHR",189,212,3.827651883,19,"CHR-7","CHR-139",TRUE,TRUE
"CHR",189,198,3.941768458,20,"CHR-7","CHR-76",TRUE,TRUE
"CHR",189,183,4.749746238,24,"CHR-7","CHR-78",TRUE,TRUE
"CHR",189,215,5.064264415,27,"CHR-7","CHR-58",TRUE,TRUE
"CHR",189,174,5.806701872,30,"CHR-7","CHR-73",TRUE,TRUE
"CHR",189,220,5.858047721,31,"CHR-7","CHR-97",TRUE,TRUE
"CHR",189,180,6.413410243,33,"CHR-7","CHR-4",TRUE,TRUE
"CHR",189,205,6.542728005,36,"CHR-7","CHR-66",TRUE,TRUE
"CHR",189,204,6.82413637,40,"CHR-7","CHR-16",TRUE,TRUE
"CHR",189,222,8.064657837,49,"CHR-7","CHR-52",TRUE,TRUE
"CHR",189,233,9.612483155,58,"CHR-7","CHR-27",TRUE,TRUE
"CHR",189,244,9.884218893,59,"CHR-7","CHR-32",TRUE,TRUE
"CHR",189,234,10.66913165,61,"CHR-7","CHR-29",TRUE,TRUE
"CHR",189,250,10.85314354,63,"CHR-7","CHR-102",TRUE,TRUE
"CHR",189,256,10.85899021,64,"CHR-7","CHR-110",TRUE,TRUE
"CHR",189,249,10.95717904,66,"CHR-7","CHR-112",TRUE,TRUE
"CHR",189,227,11.15994742,68,"CHR-7","CHR-95",TRUE,TRUE
"CHR",189,252,11.27240299,69,"CHR-7","CHR-149",TRUE,TRUE
"CHR",189,228,11.86840889,72,"CHR-7","CHR-25",TRUE,TRUE
"CHR",189,246,12.70896215,77,"CHR-7","CHR-33",TRUE,TRUE
"CHR",189,240,12.75808501,78,"CHR-7","CHR-99",TRUE,TRUE
"CHR",189,251,13.21971858,81,"CHR-7","CHR-54",TRUE,TRUE
"CHR",189,238,13.48391186,84,"CHR-7","CHR-109",TRUE,TRUE
"CHR",189,277,15.38728746,90,"CHR-7","CHR-39",TRUE,TRUE
"CHR",189,260,15.60663433,91,"CHR-7","CHR-85",TRUE,TRUE
"CHR",189,324,16.43448885,95,"CHR-7","CHR-133",TRUE,TRUE
"CHR",189,271,17.20326488,99,"CHR-7","CHR-96",TRUE,TRUE
"CHR",189,270,17.69045774,102,"CHR-7","CHR-37",TRUE,TRUE
"CHR",189,269,19.030792,108,"CHR-7","CHR-119",TRUE,TRUE
"CHR",189,284,19.15943589,109,"CHR-7","CHR-43",TRUE,TRUE
"CHR",189,278,19.19733126,110,"CHR-7","CHR-151",TRUE,TRUE
"CHR",189,285,19.86839311,115,"CHR-7","CHR-77",TRUE,TRUE
"CHR",189,295,22.12357368,119,"CHR-7","CHR-115",TRUE,TRUE
"CHR",189,303,22.4802928,121,"CHR-7","CHR-93",TRUE,TRUE
"CHR",189,294,22.62964754,122,"CHR-7","CHR-82",TRUE,TRUE
"CHR",189,292,23.18191378,125,"CHR-7","CHR-128",TRUE,TRUE
"CHR",189,291,23.46154824,128,"CHR-7","CHR-150",TRUE,TRUE
"CHR",189,300,23.4957238,129,"CHR-7","CHR-86",TRUE,TRUE
"CHR",189,287,25.06044135,133,"CHR-7","CHR-145",TRUE,TRUE
"CHR",189,301,25.64837169,134,"CHR-7","CHR-45",TRUE,TRUE
"CHR",190,189,1.456662655,1,"CHR-9","CHR-7",TRUE,TRUE
"CHR",190,194,1.46210551,2,"CHR-9","CHR-11",TRUE,TRUE
"CHR",190,188,1.468122478,3,"CHR-9","CHR-148",TRUE,TRUE
"CHR",190,196,2.086600489,4,"CHR-9","CHR-101",TRUE,TRUE
"CHR",190,213,2.128093686,5,"CHR-9","CHR-19",TRUE,TRUE
"CHR",190,212,2.384415113,6,"CHR-9","CHR-139",TRUE,TRUE
"CHR",190,192,2.811773814,9,"CHR-9","CHR-80",TRUE,TRUE
"CHR",190,198,3.515277244,16,"CHR-9","CHR-76",TRUE,TRUE
"CHR",190,215,3.642148469,17,"CHR-9","CHR-58",TRUE,TRUE
"CHR",190,197,3.979417477,19,"CHR-9","CHR-12",TRUE,TRUE
"CHR",190,185,4.355316185,20,"CHR-9","CHR-6",TRUE,TRUE
"CHR",190,184,4.644305249,21,"CHR-9","CHR-74",TRUE,TRUE
"CHR",190,220,4.698539543,22,"CHR-9","CHR-97",TRUE,TRUE
"CHR",190,183,5.739248874,31,"CHR-9","CHR-78",TRUE,TRUE
"CHR",190,205,6.547261509,38,"CHR-9","CHR-66",TRUE,TRUE
"CHR",190,222,6.89421084,41,"CHR-9","CHR-52",TRUE,TRUE
"CHR",190,174,7.175701786,43,"CHR-9","CHR-73",TRUE,TRUE
"CHR",190,204,7.241871225,44,"CHR-9","CHR-16",TRUE,TRUE
"CHR",190,180,7.796138153,50,"CHR-9","CHR-4",TRUE,TRUE
"CHR",190,233,8.165346447,51,"CHR-9","CHR-27",TRUE,TRUE
"CHR",190,244,8.436588118,53,"CHR-9","CHR-32",TRUE,TRUE
"CHR",190,234,9.219073642,58,"CHR-9","CHR-29",TRUE,TRUE
"CHR",190,250,9.438090763,60,"CHR-9","CHR-102",TRUE,TRUE
"CHR",190,249,9.548498998,61,"CHR-9","CHR-112",TRUE,TRUE
"CHR",190,256,9.626120996,63,"CHR-9","CHR-110",TRUE,TRUE
"CHR",190,227,9.814894433,66,"CHR-9","CHR-95",TRUE,TRUE
"CHR",190,252,9.915943656,67,"CHR-9","CHR-149",TRUE,TRUE
"CHR",190,228,10.50396753,72,"CHR-9","CHR-25",TRUE,TRUE
"CHR",190,246,11.28226487,77,"CHR-9","CHR-33",TRUE,TRUE
"CHR",190,240,11.305618,78,"CHR-9","CHR-99",TRUE,TRUE
"CHR",190,251,11.83329339,81,"CHR-9","CHR-54",TRUE,TRUE
"CHR",190,238,12.02750366,84,"CHR-9","CHR-109",TRUE,TRUE
"CHR",190,277,13.94342186,90,"CHR-9","CHR-39",TRUE,TRUE
"CHR",190,260,14.21191427,91,"CHR-9","CHR-85",TRUE,TRUE
"CHR",190,324,15.01003296,95,"CHR-9","CHR-133",TRUE,TRUE
"CHR",190,271,15.74693799,99,"CHR-9","CHR-96",TRUE,TRUE
"CHR",190,270,16.2338986,101,"CHR-9","CHR-37",TRUE,TRUE
"CHR",190,269,17.57429308,108,"CHR-9","CHR-119",TRUE,TRUE
"CHR",190,284,17.75028247,109,"CHR-9","CHR-43",TRUE,TRUE
"CHR",190,278,17.76010977,110,"CHR-9","CHR-151",TRUE,TRUE
"CHR",190,285,18.45071003,115,"CHR-9","CHR-77",TRUE,TRUE
"CHR",190,295,20.66699776,119,"CHR-9","CHR-115",TRUE,TRUE
"CHR",190,303,21.05017783,121,"CHR-9","CHR-93",TRUE,TRUE
"CHR",190,294,21.17376188,122,"CHR-9","CHR-82",TRUE,TRUE
"CHR",190,292,21.73367143,125,"CHR-9","CHR-128",TRUE,TRUE
"CHR",190,291,22.02431314,128,"CHR-9","CHR-150",TRUE,TRUE
"CHR",190,300,22.04960148,129,"CHR-9","CHR-86",TRUE,TRUE
"CHR",190,287,23.64100373,133,"CHR-9","CHR-145",TRUE,TRUE
"CHR",190,301,24.21033054,134,"CHR-9","CHR-45",TRUE,TRUE
"CHR",192,189,1.789702637,4,"CHR-80","CHR-7",TRUE,TRUE
"CHR",192,197,2.27738636,6,"CHR-80","CHR-12",TRUE,TRUE
"CHR",192,194,2.551559921,7,"CHR-80","CHR-11",TRUE,TRUE
"CHR",192,196,2.800205834,9,"CHR-80","CHR-101",TRUE,TRUE
"CHR",192,190,2.811773814,10,"CHR-80","CHR-9",TRUE,TRUE
"CHR",192,183,2.981141773,12,"CHR-80","CHR-78",TRUE,TRUE
"CHR",192,198,3.330392431,14,"CHR-80","CHR-76",TRUE,TRUE
"CHR",192,188,3.544185385,15,"CHR-80","CHR-148",TRUE,TRUE
"CHR",192,213,4.050279453,19,"CHR-80","CHR-19",TRUE,TRUE
"CHR",192,184,4.360833357,21,"CHR-80","CHR-74",TRUE,TRUE
"CHR",192,185,4.422071783,22,"CHR-80","CHR-6",TRUE,TRUE
"CHR",192,212,5.086220984,26,"CHR-80","CHR-139",TRUE,TRUE
"CHR",192,204,5.162086535,28,"CHR-80","CHR-16",TRUE,TRUE
"CHR",192,180,5.173148491,29,"CHR-80","CHR-4",TRUE,TRUE
"CHR",192,205,5.199639626,30,"CHR-80","CHR-66",TRUE,TRUE
"CHR",192,174,5.852811652,34,"CHR-80","CHR-73",TRUE,TRUE
"CHR",192,215,5.897584565,35,"CHR-80","CHR-58",TRUE,TRUE
"CHR",192,220,6.034415307,37,"CHR-80","CHR-97",TRUE,TRUE
"CHR",192,222,8.14863654,48,"CHR-80","CHR-52",TRUE,TRUE
"CHR",192,244,10.73150544,58,"CHR-80","CHR-32",TRUE,TRUE
"CHR",192,233,10.75579679,59,"CHR-80","CHR-27",TRUE,TRUE
"CHR",192,256,10.99316016,60,"CHR-80","CHR-110",TRUE,TRUE
"CHR",192,250,11.50131062,63,"CHR-80","CHR-102",TRUE,TRUE
"CHR",192,249,11.57698308,64,"CHR-80","CHR-112",TRUE,TRUE
"CHR",192,252,11.70732032,65,"CHR-80","CHR-149",TRUE,TRUE
"CHR",192,234,11.78128134,66,"CHR-80","CHR-29",TRUE,TRUE
"CHR",192,227,12.59715536,72,"CHR-80","CHR-95",TRUE,TRUE
"CHR",192,228,13.26934274,75,"CHR-80","CHR-25",TRUE,TRUE
"CHR",192,246,13.39088423,77,"CHR-80","CHR-33",TRUE,TRUE
"CHR",192,240,13.62674793,78,"CHR-80","CHR-99",TRUE,TRUE
"CHR",192,251,13.72770574,79,"CHR-80","CHR-54",TRUE,TRUE
"CHR",192,238,14.4280316,82,"CHR-80","CHR-109",TRUE,TRUE
"CHR",192,277,16.1553589,89,"CHR-80","CHR-39",TRUE,TRUE
"CHR",192,260,16.93274613,91,"CHR-80","CHR-85",TRUE,TRUE
"CHR",192,324,17.07674627,93,"CHR-80","CHR-133",TRUE,TRUE
"CHR",192,271,18.18602989,99,"CHR-80","CHR-96",TRUE,TRUE
"CHR",192,270,18.65820611,102,"CHR-80","CHR-37",TRUE,TRUE
"CHR",192,284,19.71509877,108,"CHR-80","CHR-43",TRUE,TRUE
"CHR",192,278,19.89943086,109,"CHR-80","CHR-151",TRUE,TRUE
"CHR",192,269,19.95594998,110,"CHR-80","CHR-119",TRUE,TRUE
"CHR",192,285,20.45986246,111,"CHR-80","CHR-77",TRUE,TRUE
"CHR",192,295,23.07772789,119,"CHR-80","CHR-115",TRUE,TRUE
"CHR",192,303,23.12713998,120,"CHR-80","CHR-93",TRUE,TRUE
"CHR",192,294,23.61369084,123,"CHR-80","CHR-82",TRUE,TRUE
"CHR",192,300,24.25083568,125,"CHR-80","CHR-86",TRUE,TRUE
"CHR",192,292,24.26838259,126,"CHR-80","CHR-128",TRUE,TRUE
"CHR",192,291,24.62128642,129,"CHR-80","CHR-150",TRUE,TRUE
"CHR",192,287,26.29770307,133,"CHR-80","CHR-145",TRUE,TRUE
"CHR",192,301,26.33609713,134,"CHR-80","CHR-45",TRUE,TRUE
"CHR",194,196,0.632683459,1,"CHR-11","CHR-101",TRUE,TRUE
"CHR",194,190,1.46210551,2,"CHR-11","CHR-9",TRUE,TRUE
"CHR",194,213,1.500911563,3,"CHR-11","CHR-19",TRUE,TRUE
"CHR",194,198,2.055003207,6,"CHR-11","CHR-76",TRUE,TRUE
"CHR",194,189,2.204910379,8,"CHR-11","CHR-7",TRUE,TRUE
"CHR",194,192,2.551559921,10,"CHR-11","CHR-80",TRUE,TRUE
"CHR",194,197,2.820183409,11,"CHR-11","CHR-12",TRUE,TRUE
"CHR",194,212,2.834849882,12,"CHR-11","CHR-139",TRUE,TRUE
"CHR",194,188,2.923397422,13,"CHR-11","CHR-148",TRUE,TRUE
"CHR",194,215,3.355260563,15,"CHR-11","CHR-58",TRUE,TRUE
"CHR",194,220,3.690294212,17,"CHR-11","CHR-97",TRUE,TRUE
"CHR",194,183,5.08098656,29,"CHR-11","CHR-78",TRUE,TRUE
"CHR",194,205,5.146332892,30,"CHR-11","CHR-66",TRUE,TRUE
"CHR",194,185,5.517704929,33,"CHR-11","CHR-6",TRUE,TRUE
"CHR",194,184,5.710254056,35,"CHR-11","CHR-74",TRUE,TRUE
"CHR",194,222,5.887045096,36,"CHR-11","CHR-52",TRUE,TRUE
"CHR",194,204,6.026396885,38,"CHR-11","CHR-16",TRUE,TRUE
"CHR",194,180,7.718197398,49,"CHR-11","CHR-4",TRUE,TRUE
"CHR",194,174,7.926572026,51,"CHR-11","CHR-73",TRUE,TRUE
"CHR",194,244,8.180056395,53,"CHR-11","CHR-32",TRUE,TRUE
"CHR",194,233,8.269835775,54,"CHR-11","CHR-27",TRUE,TRUE
"CHR",194,256,8.704376326,55,"CHR-11","CHR-110",TRUE,TRUE
"CHR",194,250,8.971697229,60,"CHR-11","CHR-102",TRUE,TRUE
"CHR",194,249,9.054214797,61,"CHR-11","CHR-112",TRUE,TRUE
"CHR",194,252,9.248555847,62,"CHR-11","CHR-149",TRUE,TRUE
"CHR",194,234,9.277382025,63,"CHR-11","CHR-29",TRUE,TRUE
"CHR",194,227,10.31480885,71,"CHR-11","CHR-95",TRUE,TRUE
"CHR",194,246,10.85717815,76,"CHR-11","CHR-33",TRUE,TRUE
"CHR",194,228,10.94334048,77,"CHR-11","CHR-25",TRUE,TRUE
"CHR",194,240,11.07522903,78,"CHR-11","CHR-99",TRUE,TRUE
"CHR",194,251,11.24422655,79,"CHR-11","CHR-54",TRUE,TRUE
"CHR",194,238,11.88022679,81,"CHR-11","CHR-109",TRUE,TRUE
"CHR",194,277,13.61036262,89,"CHR-11","CHR-39",TRUE,TRUE
"CHR",194,260,14.5242877,92,"CHR-11","CHR-85",TRUE,TRUE
"CHR",194,324,14.55603638,93,"CHR-11","CHR-133",TRUE,TRUE
"CHR",194,271,15.64034838,99,"CHR-11","CHR-96",TRUE,TRUE
"CHR",194,270,16.11066156,102,"CHR-11","CHR-37",TRUE,TRUE
"CHR",194,284,17.22238643,108,"CHR-11","CHR-43",TRUE,TRUE
"CHR",194,278,17.36725555,109,"CHR-11","CHR-151",TRUE,TRUE
"CHR",194,269,17.40510129,110,"CHR-11","CHR-119",TRUE,TRUE
"CHR",194,285,17.95620286,111,"CHR-11","CHR-77",TRUE,TRUE
"CHR",194,295,20.5279647,119,"CHR-11","CHR-115",TRUE,TRUE
"CHR",194,303,20.60946097,120,"CHR-11","CHR-93",TRUE,TRUE
"CHR",194,294,21.06631553,122,"CHR-11","CHR-82",TRUE,TRUE
"CHR",194,300,21.7110138,125,"CHR-11","CHR-86",TRUE,TRUE
"CHR",194,292,21.73798496,126,"CHR-11","CHR-128",TRUE,TRUE
"CHR",194,291,22.11213637,130,"CHR-11","CHR-150",TRUE,TRUE
